Indoor Catalogue Seeding Report
============================================================

Total products to process: 360
============================================================
  SKIP: ARC Shape Table (LF 7021) - already exists
  [IMG] CREATED: Learning Toy Set - LFT 27A                              | SKU=LFT 27A         | Rs.  450.00 | [OK]
  [IMG] CREATED: Learning Toy Set - LFT 28A                              | SKU=LFT 28A         | Rs.  450.00 | [OK]
  [IMG] CREATED: Learning Toy Set - LFT 29A                              | SKU=LFT 29A         | Rs.  450.00 | [OK]
  [IMG] CREATED: Learning Toy Set - LFT 30A                              | SKU=LFT 30A         | Rs.  450.00 | [OK]
  [IMG] CREATED: Learning Toy Set - LFT 31A                              | SKU=LFT 31A         | Rs.  450.00 | [OK]
  [IMG] CREATED: Learning Toy Set - LFT 32A                              | SKU=LFT 32A         | Rs.  450.00 | [OK]
  [IMG] CREATED: Learning Toy Set - LFT 33A                              | SKU=LFT 33A         | Rs.  450.00 | [OK]
  [IMG] CREATED: Learning Toy Set - LFT 34A                              | SKU=LFT 34A         | Rs.  450.00 | [OK]
  [IMG] CREATED: Learning Toy Set - LFT 35A                              | SKU=LFT 35A         | Rs.  450.00 | [OK]
  [IMG] CREATED: Learning Toy Set - LFT 36A                              | SKU=LFT 36A         | Rs.  450.00 | [OK]
  [IMG] CREATED: Learning Toy Set - LFT 37A                              | SKU=LFT 37A         | Rs.  290.00 | [OK]
  [IMG] CREATED: Learning Toy Set - LFT 38A                              | SKU=LFT 38A         | Rs.  290.00 | [OK]
  [IMG] CREATED: Learning Toy Set - LFT 39A                              | SKU=LFT 39A         | Rs.  290.00 | [OK]
  [IMG] CREATED: Learning Toy Set - LFT 40A                              | SKU=LFT 40A         | Rs.  450.00 | [OK]
  [IMG] CREATED: Insect Puppet (Set of 6)                                | SKU=LFP 10          | Rs. 2395.00 | [OK]
  [IMG] CREATED: Family Puppet (Set of 6)                                | SKU=LFP 11          | Rs. 2795.00 | [OK]
  [IMG] CREATED: Community Helpers Puppet (Set of 8)                     | SKU=LFP 12          | Rs. 2395.00 | [OK]
  [IMG] CREATED: Birds Puppet (Set of 6)                                 | SKU=LFP 9           | Rs. 2395.00 | [OK]
  [IMG] CREATED: Fruits-Vegetables Puppet (Set of 12)                    | SKU=LFP 7           | Rs. 2395.00 | [OK]
  [IMG] CREATED: Finger Puppet (Set of 10)                               | SKU=LFP 4           | Rs. 3995.00 | [OK]
  [IMG] CREATED: Domestic Animals Puppet (Set of 10)                     | SKU=LFP 5           | Rs.  795.00 | [OK]
  [IMG] CREATED: Wild Animals Puppet (Set of 10)                         | SKU=LFP 6           | Rs. 3995.00 | [OK]
  [IMG] CREATED: Water Animals Puppet (Set of 6)                         | SKU=LFP 8           | Rs. 4795.00 | [OK]
  [IMG] CREATED: Pilot Role Play Costume                                 | SKU=LFT 1213        | Rs. 1990.00 | [OK]
  [IMG] CREATED: Construction Worker Role Play Costume                   | SKU=LFT 1212        | Rs. 1990.00 | [OK]
  [IMG] CREATED: Military Forces Role Play Costume                       | SKU=LFT 1211        | Rs. 1990.00 | [OK]
  [IMG] CREATED: Lawyer Role Play Costume                                | SKU=LFT 1214        | Rs. 1990.00 | [OK]
  [IMG] CREATED: Doctor Role Play Costume                                | SKU=LFT 1215        | Rs. 1990.00 | [OK]
  [IMG] CREATED: Lady Doctor Role Play Costume                           | SKU=LFT 1216        | Rs. 1990.00 | [OK]
  [IMG] CREATED: Chef Role Play Costume                                  | SKU=LFT 1217        | Rs. 1990.00 | [OK]
  [IMG] CREATED: Nurse Role Play Costume                                 | SKU=LFT 1218        | Rs. 1990.00 | [OK]
  [IMG] CREATED: Firefighter Role Play Costume                           | SKU=LFT 1219        | Rs. 1990.00 | [OK]
  [IMG] CREATED: Shape Sorter                                            | SKU=LFT 011         | Rs.  699.00 | [OK]
  [IMG] CREATED: Roll Ball                                               | SKU=LFT 013         | Rs.  499.00 | [OK]
  [IMG] CREATED: Baby's First Blocks                                     | SKU=LFT 012         | Rs.  599.00 | [OK]
  [IMG] CREATED: Shape Sorting Baby Toy                                  | SKU=LFT 014         | Rs.  899.00 | [OK]
  [IMG] CREATED: Fun Inertia Animal Car Set (4 Pcs)                      | SKU=LFT 016         | Rs. 1196.00 | [OK]
  [IMG] CREATED: My First Car Set (4 Pcs)                                | SKU=LFT 015         | Rs. 1196.00 | [OK]
  [IMG] CREATED: Alphabet Flash Cards                                    | SKU=LFT 1251        | Rs.  299.00 | [OK]
  [IMG] CREATED: Numbers Flash Cards                                     | SKU=LFT 1252        | Rs.  299.00 | [OK]
  [IMG] CREATED: Vegetables Flash Cards                                  | SKU=LFT 1254        | Rs.  299.00 | [OK]
  [IMG] CREATED: Colours and Shapes Flash Cards                          | SKU=LFT 1253        | Rs.  299.00 | [OK]
  [IMG] CREATED: Fruits Flash Cards                                      | SKU=LFT 1255        | Rs.  299.00 | [OK]
  [IMG] CREATED: Birds Flash Cards                                       | SKU=LFT 1256        | Rs.  299.00 | [OK]
  [IMG] CREATED: Parts of the Body Flash Cards                           | SKU=LFT 1258        | Rs.  299.00 | [OK]
  [IMG] CREATED: Animals Flash Cards                                     | SKU=LFT 1257        | Rs.  299.00 | [OK]
  [IMG] CREATED: Vehicles Flash Cards                                    | SKU=LFT 1259        | Rs.  299.00 | [OK]
  [IMG] CREATED: Community Helpers Flash Cards                           | SKU=LFT 1260        | Rs.  299.00 | [OK]
  [IMG] CREATED: Opposites Flash Cards                                   | SKU=LFT 1261        | Rs.  299.00 | [OK]
  [IMG] CREATED: Alphabet Puzzle                                         | SKU=PZ-ALPHA        | Rs.  305.00 | [OK]
  [IMG] CREATED: Numbers Puzzle                                          | SKU=PZ-NUM          | Rs.  305.00 | [OK]
  [IMG] CREATED: Opposites Puzzle                                        | SKU=PZ-OPP          | Rs.  305.00 | [OK]
  [IMG] CREATED: Where Am I Puzzle                                       | SKU=PZ-WAI          | Rs.  305.00 | [OK]
  [IMG] CREATED: Size It Up Puzzle                                       | SKU=PZ-SIZE         | Rs.  305.00 | [OK]
  [IMG] CREATED: Things I Can Do Puzzle                                  | SKU=PZ-THINGS       | Rs.  305.00 | [OK]
  [IMG] CREATED: What's Wrong Puzzle                                     | SKU=PZ-WRONG        | Rs.  305.00 | [OK]
  [IMG] CREATED: Parts of the Body Puzzle                                | SKU=PZ-BODY         | Rs.  305.00 | [OK]
  [IMG] CREATED: Sand Toys Set                                           | SKU=LFT 92          | Rs.  249.00 | [OK]
  [IMG] CREATED: Fruits Cutting Toy                                      | SKU=LFT 1201        | Rs.  299.00 | [OK]
  [IMG] CREATED: Vegetables Cutting Toy                                  | SKU=LFT 1202        | Rs.  299.00 | [OK]
  [IMG] CREATED: Fruits Cutting Play Set                                 | SKU=LFT 1203        | Rs. 1395.00 | [OK]
  [IMG] CREATED: Vegetables Cutting Play Set                             | SKU=LFT 1204        | Rs.  995.00 | [OK]
  [IMG] CREATED: Fun PU Balls Set                                        | SKU=PU6CM1          | Rs.  799.00 | [OK]
  [IMG] CREATED: Football                                                | SKU=FB3CM1          | Rs.  549.00 | [OK]
  [IMG] CREATED: Basketball                                              | SKU=BB3CM1          | Rs.  399.00 | [OK]
  [IMG] CREATED: Fruits Play Set                                         | SKU=LFT 1209        | Rs.  499.00 | [OK]
  [IMG] CREATED: Vegetables Play Set                                     | SKU=LFT 1210        | Rs.  499.00 | [OK]
  [IMG] CREATED: Bowling Set Jumbo                                       | SKU=LFT 98          | Rs.  499.00 | [OK]
  [IMG] CREATED: Bowling Set Standard                                    | SKU=LFT 99          | Rs.  699.00 | [OK]
  [IMG] CREATED: Stack-o-Barrel                                          | SKU=LFT 051         | Rs.  199.00 | [OK]
  [IMG] CREATED: Stack-o-Cups                                            | SKU=LFT 053         | Rs.  179.00 | [OK]
  [IMG] CREATED: Stack-o-Egg                                             | SKU=LFT 052         | Rs.  239.00 | [OK]
  [IMG] CREATED: Stack-o-Cubes                                           | SKU=LFT 054         | Rs.  249.00 | [OK]
  [IMG] CREATED: Toddler Ring Stacker                                    | SKU=LFT 97C         | Rs.  249.00 | [OK]
  [IMG] CREATED: Hopscotch Game                                          | SKU=LFT 90D         | Rs. 1199.00 | [OK]
  [IMG] CREATED: Digital Ice Lolly Toy                                   | SKU=LFT 1241        | Rs. 1199.00 | [OK]
  [IMG] CREATED: Wild Animal Set                                         | SKU=LFT 1221        | Rs.  499.00 | [OK]
  [IMG] CREATED: Farm Animal Set                                         | SKU=LFT 1222        | Rs.  499.00 | [OK]
  [IMG] CREATED: Ocean Animal Set                                        | SKU=LFT 1223        | Rs.  599.00 | [OK]
  [IMG] CREATED: Insects Set                                             | SKU=LFT 1224        | Rs.  499.00 | [OK]
  [IMG] CREATED: Xylophone Big                                           | SKU=LFT 1152        | Rs.  899.00 | [OK]
  [IMG] CREATED: Xylophone                                               | SKU=LFT 1151        | Rs.  599.00 | [OK]
  [IMG] CREATED: Bin Buddy                                               | SKU=LFT 1243        | Rs.  499.00 | [OK]
  [IMG] CREATED: Doctor Set                                              | SKU=LFT 1231        | Rs.  899.00 | [OK]
  [IMG] CREATED: Kitchen Set                                             | SKU=LFT 1232        | Rs.  899.00 | [OK]
  [IMG] CREATED: Tool Kit                                                | SKU=LFT 1233        | Rs.  899.00 | [OK]
  [IMG] CREATED: Beauty Set                                              | SKU=LFT 1234        | Rs.  899.00 | [OK]
  [IMG] CREATED: EVA Mat Alphabet                                        | SKU=EVA-ALPHA       | Rs. 2490.00 | [OK]
  [IMG] CREATED: EVA Mat Numbers                                         | SKU=EVA-NUM         | Rs.  990.00 | [OK]
  [IMG] CREATED: Rolling Carpet - Size S                                 | SKU=RC-S            | Rs. 1190.00 | [OK]
  [IMG] CREATED: Rolling Carpet - Size M                                 | SKU=RC-M            | Rs. 1390.00 | [OK]
  [IMG] CREATED: Rolling Carpet - Size L                                 | SKU=RC-L            | Rs. 1690.00 | [OK]
  [IMG] CREATED: Rolling Carpet - Size XL                                | SKU=RC-XL           | Rs. 1990.00 | [OK]
  [IMG] CREATED: Folding Mat XPE - Size L                                | SKU=XPE-L           | Rs. 1990.00 | [OK]
  [IMG] CREATED: Folding Mat XPE - Size XL                               | SKU=XPE-XL          | Rs. 2490.00 | [OK]
  [IMG] CREATED: EVA Mat 2ftx2ft 12mm                                    | SKU=EVA-2X2-12MM    | Rs. 1290.00 | [OK]
  [IMG] CREATED: EVA Mat 2ftx2ft 20mm                                    | SKU=EVA-2X2-20MM    | Rs. 1990.00 | [OK]
  [IMG] CREATED: EVA Mat 1Mx1M 25mm                                      | SKU=EVA-1M-25MM     | Rs. 1690.00 | [OK]
  [IMG] CREATED: EVA Mat 1Mx1M 20mm                                      | SKU=EVA-1M-20MM     | Rs. 1290.00 | [OK]
  [IMG] CREATED: EVA Mat 2ftx2ft Blue 12mm                               | SKU=EVA-2X2-BLUE    | Rs. 1290.00 | [OK]
  [IMG] CREATED: EVA Mat 2ftx2ft Grey 12mm                               | SKU=EVA-2X2-GREY    | Rs. 1290.00 | [OK]
  [IMG] CREATED: EVA Mat 2ftx2ft Black 12mm                              | SKU=EVA-2X2-BLACK   | Rs. 1290.00 | [OK]

============================================================
FINAL REPORT - Indoor Catalogue Seeding
============================================================
Total products parsed:    360
Created (seeded):         358
Skipped (duplicates):     2
Images assigned:          358
Flagged (price missing):  19
------------------------------------------------------------

INDOORS products in DB now: 359
Total products in DB:       362

FLAGGED ITEMS (missing prices - need manual review):
  WARNING: Page 37: Premium Wall Shelf Unit (LF 1451) - PRICE NOT LISTED
  WARNING: Page 37: Premium Wall Shelf Unit Double (LF 1452) - PRICE NOT LISTED
  WARNING: Page 37: Premium Storage Cabinet Small (LF 1453) - PRICE NOT LISTED
  WARNING: Page 37: Premium Storage Cabinet Small Double (LF 1454) - PRICE NOT LISTED
  WARNING: Page 37: Premium Shelf Unit Wide (LF 1455) - PRICE NOT LISTED
  WARNING: Page 37: Premium Shelf Unit Narrow (LF 1456) - PRICE NOT LISTED
  WARNING: Page 38: Premium Storage Unit (LF 1458) - PRICE NOT LISTED
  WARNING: Page 38: Premium Extra Long Shelf (LF 1459) - PRICE NOT LISTED
  WARNING: Page 38: Premium Shelf Unit Standard (LF 1457) - PRICE NOT LISTED
  WARNING: Page 42: Soft Seating Rectangle (LF 1481) - PRICE NOT LISTED
  WARNING: Page 42: Soft Seating Square Small (LF 1482) - PRICE NOT LISTED
  WARNING: Page 42: Soft Seating Square Medium (LF 1483) - PRICE NOT LISTED
  WARNING: Page 42: Soft Seating Square Medium Style 2 (LF 1484) - PRICE NOT LISTED
  WARNING: Page 42: Soft Seating Square Large (LF 1485) - PRICE NOT LISTED
  WARNING: Page 42: Soft Seating Rectangle Large (LF 1486) - PRICE NOT LISTED
  WARNING: Page 47: Mini Home and Kitchen Playhouse (LF 801) - PRICE NOT LISTED
  WARNING: Page 47: Junior Living House (LF 802) - PRICE NOT LISTED
  WARNING: Page 49: Royal Cottage (LF 903) - PRICE NOT LISTED
  WARNING: Page 49: Classic Cottage (LF 904) - PRICE NOT LISTED

Indoor catalogue seeding complete!

Full report saved to: C:\Projects\Akids-Enterpise\tmp_extraction\indoor\seeding_report.txt
